 [ER_EW, ET_EW, CPRT_EW, GRT_EW, ER_LW, ET_LW, CPRT_LW, GRT_LW]  O.F.1  IT_1 IT_Force Force_Exp Force_FEMU 
     112.284       119.428      0.62300       10.331      749.865      376.489     0.24450      101.246       6.713800e-05       8.193778e-03       7.819072e-01      147.572       32.184
     165.365        85.662      0.61143       45.066      637.393      267.414     0.23683       90.649       1.532931e-04       1.238116e-02       7.147111e-01      147.572       42.101
     185.523       148.163      0.63164       19.490      767.798      311.527     0.25027       44.685       2.967136e-05       5.447142e-03       6.736851e-01      147.572       48.155
     179.287       177.779      0.63973       19.693      797.443      280.066     0.25571       83.482       1.901393e-05       4.360497e-03       6.758385e-01      147.572       47.837
     164.164       263.663      0.66007       20.206      873.994      208.748     0.26953       85.067       2.491599e-05       4.991592e-03       6.861949e-01      147.572       46.309
     171.642       218.607      0.64988       19.949      835.283      243.097     0.20950       84.273       1.829269e-05       4.276995e-03       6.795524e-01      147.572       47.289
     153.260       339.165      0.67543       20.596      933.691      162.140     0.18079       86.266       1.000000e+00       4.276995e-03       6.795524e-01      147.572       47.289
     220.426       208.626      0.64749        2.812      909.415      414.456     0.23647       72.898       3.867598e-04       1.966621e-02       6.261028e-01      147.572       55.177
     178.387       111.323      0.62039       29.263      700.905      301.167     0.23674       86.029       6.674072e-05       8.169499e-03       6.893968e-01      147.572       45.836
     153.831       254.484      0.65806       19.274      566.194      180.152     0.24185       78.475       1.495199e-05       3.866780e-03       7.236696e-01      147.572       40.779
     124.281       391.179      0.68508       20.322      416.114       82.598     0.24656       75.348       1.000000e+00       3.866780e-03       7.236696e-01      147.572       40.779
     149.746       354.885      0.59680       17.971      803.154      149.902     0.24870       82.508       4.508521e-05       6.714552e-03       7.204259e-01      147.572       41.257
     275.486       303.251      0.63142       31.648      717.432      152.759     0.23415       59.931       3.874546e-05       6.224585e-03       5.632130e-01      147.572       64.458
     214.499       380.594      0.63682       12.086      771.254      173.164     0.24122       66.331       2.346567e-05       4.844138e-03       6.328145e-01      147.572       54.186
     267.910       129.680      0.67105       19.743      663.767      342.236     0.22761       65.632       3.115867e-05       5.581995e-03       5.797777e-01      147.572       62.013
     142.805       127.801      0.64569        7.813      732.450      396.756     0.24031       90.890       6.916791e-05       8.316725e-03       7.385105e-01      147.572       38.589
     238.254       252.371      0.63498       24.087      721.172      203.024     0.23568       67.065       1.983755e-05       4.453936e-03       6.058402e-01      147.572       58.167
     150.357       366.704      0.65805       26.079      677.661      396.478     0.22841       46.036       1.000000e+00       4.453936e-03       6.058402e-01      147.572       58.167
     229.580       166.705      0.63122       15.870      741.267      211.253     0.24011       84.994       2.047098e-05       4.524486e-03       6.204537e-01      147.572       56.010
     137.033       360.100      0.59987       17.262      798.510      173.276     0.24809       80.863       2.047098e-05       4.524486e-03       6.204537e-01      147.572       56.010
     195.253       395.704      0.63072       16.961      699.596      166.184     0.22500      120.770       2.476289e-05       4.976232e-03       6.592878e-01      147.572       50.280
     192.797       322.631      0.63095       17.576      716.351      198.264     0.23121       98.258       1.805512e-05       4.249132e-03       6.613236e-01      147.572       49.979
     166.022       238.045      0.67124       17.451      833.090       55.328     0.24662       79.996       8.541638e-05       9.242098e-03       7.034309e-01      147.572       43.765
     199.642       273.309      0.61728       18.374      697.375      318.201     0.23338       80.265       1.703961e-05       4.127906e-03       6.532404e-01      147.572       51.172
     160.138       145.857      0.62855       27.433      693.823      280.381     0.23238       99.359       3.616759e-05       6.013949e-03       7.092859e-01      147.572       42.901
     200.163       311.540      0.63475       15.308      751.515      197.552     0.23899       73.962       1.758883e-05       4.193904e-03       6.511611e-01      147.572       51.479
     262.629       150.749      0.67489       20.150      657.550      287.756     0.22351       81.387       2.123033e-05       4.607638e-03       5.848638e-01      147.572       61.263
     164.622       299.337      0.61839       17.962      761.995      199.182     0.24184       80.994       2.451389e-05       4.951150e-03       6.976389e-01      147.572       44.620
     175.988       263.813      0.63758       18.821      630.086      244.292     0.23760       79.368       1.354859e-05       3.680841e-03       6.891909e-01      147.572       45.867
     176.233       282.291      0.64638       17.231      655.597      188.751     0.24042       76.202       1.530760e-05       3.912492e-03       6.885972e-01      147.572       45.954
     172.762       287.547      0.64447       18.415      639.079      189.099     0.23650       88.088       1.599882e-05       3.999853e-03       6.933031e-01      147.572       45.260
