30316.000000     -0.0347344107      0.0027130454
30439.000000     -0.0342059586      0.0030988075
30438.000000     -0.0336877888      0.0034713154
30437.000000     -0.0331799523      0.0038309307
30436.000000     -0.0326824967      0.0041780105
30435.000000     -0.0321954657      0.0045129074
30434.000000     -0.0317188993      0.0048359698
30433.000000     -0.0312528342      0.0051475413
30432.000000     -0.0307973028      0.0054479611
30431.000000     -0.0303523344      0.0057375642
30430.000000     -0.0299179542      0.0060166807
30429.000000     -0.0294941840      0.0062856366
30428.000000     -0.0290810418      0.0065447533
30427.000000     -0.0286785418      0.0067943475
30426.000000     -0.0282866993      0.0070347290
30425.000000     -0.0279055121      0.0072662115
30424.000000     -0.0275349880      0.0074890954
30423.000000     -0.0271751267      0.0077036798
30422.000000     -0.0268259240      0.0079102593
30421.000000     -0.0264873723      0.0081091239
30420.000000     -0.0261594600      0.0083005592
30419.000000     -0.0258421721      0.0084848464
30418.000000     -0.0255354897      0.0086622621
30417.000000     -0.0252393903      0.0088330784
30416.000000     -0.0249538478      0.0089975632
30415.000000     -0.0246788322      0.0091559796
30414.000000     -0.0244143102      0.0093085864
30413.000000     -0.0241602444      0.0094556378
30412.000000     -0.0239165939      0.0095973838
30411.000000     -0.0236833142      0.0097340697
30410.000000     -0.0234603570      0.0098659363
30409.000000     -0.0232476704      0.0099932200
30408.000000     -0.0230451987      0.0101161528
30407.000000     -0.0228528825      0.0102349622
30406.000000     -0.0226706591      0.0103498711
30405.000000     -0.0224984615      0.0104610980
30404.000000     -0.0223362196      0.0105688570
30403.000000     -0.0221838592      0.0106733577
30402.000000     -0.0220413027      0.0107748052
30401.000000     -0.0219084686      0.0108734001
30400.000000     -0.0217852732      0.0109693374
30399.000000     -0.0216716250      0.0110628110
30398.000000     -0.0215674329      0.0111540072
30397.000000     -0.0214726009      0.0112431085
30396.000000     -0.0213870291      0.0113302933
30395.000000     -0.0213106140      0.0114157353
30394.000000     -0.0212432484      0.0114996039
30393.000000     -0.0211848216      0.0115820640
30392.000000     -0.0211352190      0.0116632759
30391.000000     -0.0210943223      0.0117433954
30390.000000     -0.0210620097      0.0118225742
30389.000000     -0.0210381556      0.0119009591
30388.000000     -0.0210226308      0.0119786926
30387.000000     -0.0210153022      0.0120559127
30386.000000     -0.0210160332      0.0121327530
30385.000000     -0.0210246836      0.0122093426
30384.000000     -0.0210411094      0.0122858061
30383.000000     -0.0210651629      0.0123622635
30382.000000     -0.0210966928      0.0124388306
30381.000000     -0.0211355439      0.0125156186
30380.000000     -0.0211815577      0.0125927341
30379.000000     -0.0212345716      0.0126702794
30378.000000     -0.0212944197      0.0127483524
30377.000000     -0.0213609322      0.0128270461
30376.000000     -0.0214339356      0.0129064496
30375.000000     -0.0215132528      0.0129866472
30374.000000     -0.0215987020      0.0130677178
30373.000000     -0.0216901007      0.0131497386
30372.000000     -0.0217872597      0.0132327798
30371.000000     -0.0218899872      0.0133169077
30370.000000     -0.0219980878      0.0134021844
30369.000000     -0.0221113621      0.0134886673
30368.000000     -0.0222296072      0.0135764096
30367.000000     -0.0223526167      0.0136654598
30366.000000     -0.0224801802      0.0137558621
30365.000000     -0.0226120838      0.0138476560
30364.000000     -0.0227481099      0.0139408767
30363.000000     -0.0228880371      0.0140355549
30362.000000     -0.0230316406      0.0141317169
30361.000000     -0.0231786916      0.0142293844
30360.000000     -0.0233289578      0.0143285746
30359.000000     -0.0234822031      0.0144293003
30358.000000     -0.0236381879      0.0145315700
30357.000000     -0.0237966688      0.0146353874
30356.000000     -0.0239573986      0.0147407519
30355.000000     -0.0241201267      0.0148476585
30354.000000     -0.0242845986      0.0149560975
30353.000000     -0.0244505561      0.0150660551
30352.000000     -0.0246177375      0.0151775126
30351.000000     -0.0247858773      0.0152904471
30350.000000     -0.0249547064      0.0154048311
30349.000000     -0.0251239518      0.0155206327
30348.000000     -0.0252933371      0.0156378156
30347.000000     -0.0254625800      0.0157563375
30346.000000     -0.0256314007      0.0158761557
30345.000000     -0.0257995096      0.0159972193
30344.000000     -0.0259666154      0.0161194737
30343.000000     -0.0261324233      0.0162428604
30342.000000     -0.0262966345      0.0163673161
30341.000000     -0.0264589468      0.0164927730
30340.000000     -0.0266190543      0.0166191591
30339.000000     -0.0267766472      0.0167463977
30338.000000     -0.0269314122      0.0168744077
30337.000000     -0.0270830323      0.0170031034
30336.000000     -0.0272311867      0.0171323949
30335.000000     -0.0273755512      0.0172621876
30334.000000     -0.0275157976      0.0173923825
30333.000000     -0.0276515941      0.0175228762
30332.000000     -0.0277826054      0.0176535607
30331.000000     -0.0279084923      0.0177843235
30330.000000     -0.0280289121      0.0179150479
30329.000000     -0.0281435181      0.0180456124
30328.000000     -0.0282519604      0.0181758912
30327.000000     -0.0283538851      0.0183057541
30326.000000     -0.0284489345      0.0184350661
30325.000000     -0.0285367476      0.0185636882
30324.000000     -0.0286169594      0.0186914766
30323.000000     -0.0286892014      0.0188182830
30322.000000     -0.0287531013      0.0189439548
30321.000000     -0.0288082826      0.0190683335
30320.000000     -0.0288543670      0.0191912603
30319.000000     -0.0288909705      0.0193125677
30318.000000     -0.0289177061      0.0194320851
30317.000000     -0.0289341831      0.0195496376
30315.000000     -0.0289400073      0.0196650456
